game,Console,TotalSales,Publisher,genre,Releasedate,urlimg,urlgame
Elex,PS4,0.23,THQ Nordic,Role-Playing,17 Oct 17,https://www.vgchartz.com/games/boxart/full_6244622PALFrontccc.jpg,https://www.vgchartz.com/game/179312/elex/?region=All
Ys VIII: Lacrimosa of Dana,PS4,0.21,NIS America,Role-Playing,12 Sep 17,https://www.vgchartz.com/games/boxart/full_8689035PALFrontccc.jpg,https://www.vgchartz.com/game/159956/ys-viii-lacrimosa-of-dana/?region=All
Dragon's Dogma: Dark Arisen,PS4,0.21,Capcom,Role-Playing,03 Oct 17,https://www.vgchartz.com/games/boxart/full_3120911AmericaFrontccc.jpg,https://www.vgchartz.com/game/177250/dragons-dogma-dark-arisen/?region=All
Kingdom Hearts: The Story So Far,PS4,0.20,Square Enix,Role-Playing,30 Oct 18,https://www.vgchartz.com/games/boxart/full_6939312AmericaFrontccc.jpg,https://www.vgchartz.com/game/222928/kingdom-hearts-the-story-so-far/?region=All
God Eater 3,PS4,0.19,Bandai Namco Entertainment,Role-Playing,08 Feb 19,https://www.vgchartz.com/games/boxart/full_3162842AmericaFrontccc.jpg,https://www.vgchartz.com/game/221674/god-eater-3/?region=All
Digimon Story: Cyber Sleuth - Hacker's Memory,PS4,0.16,Namco Bandai Games,Role-Playing,19 Jan 18,https://www.vgchartz.com/games/boxart/full_224345AmericaFrontccc.jpg,https://www.vgchartz.com/game/168455/digimon-story-cyber-sleuth-hackers-memory/?region=All
Pillars of Eternity,PS4,0.16,Paradox Interactive,Role-Playing,29 Aug 17,https://www.vgchartz.com/games/boxart/full_8230846AmericaFrontccc.jpg,https://www.vgchartz.com/game/184289/pillars-of-eternity/?region=All
Valkyria Revolution,PS4,0.16,Sega,Role-Playing,27 Jun 17,https://www.vgchartz.com/games/boxart/full_1988142AmericaFrontccc.jpg,https://www.vgchartz.com/game/86202/valkyria-revolution/?region=All
Wasteland 2,PS4,0.15,Deep Silver,Role-Playing,13 Oct 15,https://www.vgchartz.com/games/boxart/full_4358416AmericaFrontccc.jpg,https://www.vgchartz.com/game/85823/wasteland-2/?region=All
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,0.15,Tecmo Koei,Role-Playing,07 Jun 16,https://www.vgchartz.com/games/boxart/full_527634AmericaFrontccc.jpg,https://www.vgchartz.com/game/86222/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All
Super Robot Wars V,PS4,0.15,Namco Bandai Games,Role-Playing,23 Feb 17,https://www.vgchartz.com/games/boxart/full_1902375JapanFrontccc.jpg,https://www.vgchartz.com/game/158997/super-robot-wars-v/?region=All
Blue Reflection: Maboroshi ni Mau - Shoujo no Ken,PS4,0.14,Tecmo Koei,Role-Playing,26 Sep 17,https://www.vgchartz.com/games/boxart/full_1903577AmericaFrontccc.jpg,https://www.vgchartz.com/game/166783/blue-reflection-maboroshi-ni-mau-shoujo-no-ken/?region=All
Cyberdimension Neptunia: 4 Goddesses Online,PS4,0.14,Idea Factory International,Role-Playing,10 Oct 17,https://www.vgchartz.com/games/boxart/full_8084179AmericaFrontccc.jpg,https://www.vgchartz.com/game/157304/cyberdimension-neptunia-4-goddesses-online/?region=All
Grand Kingdom,PS4,0.14,NIS America,Role-Playing,28 Jun 16,https://www.vgchartz.com/games/boxart/full_307523AmericaFrontccc.jpg,https://www.vgchartz.com/game/85888/grand-kingdom/?region=All
Fairy Fencer F: Advent Dark Force,PS4,0.14,Idea Factory International,Role-Playing,26 Jul 16,https://www.vgchartz.com/games/boxart/full_9111537AmericaFrontccc.jpg,https://www.vgchartz.com/game/85402/fairy-fencer-f-advent-dark-force/?region=All
Divinity: Original Sin II,PS4,0.13,Bandai Namco Entertainment,Role-Playing,31 Aug 18,https://www.vgchartz.com/games/boxart/full_1432437AmericaFrontccc.jpg,https://www.vgchartz.com/game/222053/divinity-original-sin-ii/?region=All
The Legend of Heroes: Trails of Cold Steel IV,PS4,0.13,Falcom,Role-Playing,27 Sep 18,https://www.vgchartz.com/games/boxart/full_7063316JapanFrontccc.jpg,https://www.vgchartz.com/game/222662/the-legend-of-heroes-trails-of-cold-steel-iv/?region=All
The Legend of Heroes: Trails of Cold Steel III,PS4,0.13,NIS America,Role-Playing,24 Sep 19,https://www.vgchartz.com/games/boxart/full_6430800AmericaFrontccc.jpg,https://www.vgchartz.com/game/209597/the-legend-of-heroes-trails-of-cold-steel-iii/?region=All
Sword Art Online: Hollow Fragment,PS4,0.12,Namco Bandai Games,Role-Playing,28 Jul 15,https://www.vgchartz.com/games/boxart/full_7803352PALFrontccc.jpg,https://www.vgchartz.com/game/85551/sword-art-online-hollow-fragment/?region=All
Dragon's Crown Pro,PS4,0.12,Atlus,Role-Playing,24 Apr 18,https://www.vgchartz.com/games/boxart/full_3048608AmericaFrontccc.jpg,https://www.vgchartz.com/game/220925/dragons-crown-pro/?region=All
Portal Knights,PS4,0.12,505 Games,Role-Playing,23 May 17,https://www.vgchartz.com/games/boxart/full_2735672AmericaFrontccc.jpg,https://www.vgchartz.com/game/164644/portal-knights/?region=All
Call of Cthulhu,PS4,0.12,Focus Home Interactive,Role-Playing,30 Oct 18,https://www.vgchartz.com/games/boxart/full_2321678AmericaFrontccc.jpg,https://www.vgchartz.com/game/222387/call-of-cthulhu/?region=All
God Eater 2: Rage Burst,PS4,0.12,Namco Bandai Games,Role-Playing,26 Feb 15,https://www.vgchartz.com/games/boxart/full_9935743AmericaFrontccc.jpg,https://www.vgchartz.com/game/85228/god-eater-2-rage-burst/?region=All
Digimon Story: Cyber Sleuth,PS4,0.11,Namco Bandai Games,Role-Playing,02 Feb 16,https://www.vgchartz.com/games/boxart/full_4893788AmericaFrontccc.jpg,https://www.vgchartz.com/game/86139/digimon-story-cyber-sleuth/?region=All
The Witch and the Hundred Knight,PS4,0.11,NIS America,Role-Playing,01 Mar 16,https://www.vgchartz.com/games/boxart/full_8511554AmericaFrontccc.jpg,https://www.vgchartz.com/game/85952/the-witch-and-the-hundred-knight/?region=All
Tokyo Xanadu eX+,PS4,0.10,Aksys Games,Role-Playing,08 Dec 17,https://www.vgchartz.com/games/boxart/full_1178061AmericaFrontccc.jpg,https://www.vgchartz.com/game/117008/tokyo-xanadu-ex/?region=All
NAtURAL DOCtRINE,PS4,0.10,NIS America,Role-Playing,30 Sep 14,https://www.vgchartz.com/games/boxart/full_9886901AmericaFrontccc.jpg,https://www.vgchartz.com/game/75659/natural-doctrine/?region=All
The Technomancer,PS4,0.09,Focus Home Interactive,Role-Playing,28 Jun 16,https://www.vgchartz.com/games/boxart/full_1948794AmericaFrontccc.jpg,https://www.vgchartz.com/game/85362/the-technomancer/?region=All
Dark Souls Trilogy,PS4,0.09,Bandai Namco Entertainment,Role-Playing,19 Oct 18,https://www.vgchartz.com/games/boxart/full_7938384AmericaFrontccc.jpg,https://www.vgchartz.com/game/222073/dark-souls-trilogy/?region=All
Summon Night 6: Lost Borders,PS4,0.09,Gaijinworks,Role-Playing,31 Oct 17,https://www.vgchartz.com/games/boxart/full_7731134AmericaFrontccc.jpg,https://www.vgchartz.com/game/95794/summon-night-6-lost-borders/?region=All
Dark Rose Valkyrie,PS4,0.09,Idea Factory International,Role-Playing,06 Jun 17,https://www.vgchartz.com/games/boxart/full_7211444AmericaFrontccc.jpg,https://www.vgchartz.com/game/86719/dark-rose-valkyrie/?region=All
Nights of Azure,PS4,0.09,Tecmo Koei,Role-Playing,29 Mar 16,https://www.vgchartz.com/games/boxart/full_3846120AmericaFrontccc.jpg,https://www.vgchartz.com/game/85493/nights-of-azure/?region=All
Dragon's Dogma Online,PS4,0.09,Capcom,Role-Playing,27 Aug 15,https://www.vgchartz.com/games/boxart/full_612579JapanFrontccc.jpg,https://www.vgchartz.com/game/85086/dragons-dogma-online/?region=All
Shining Resonance Refrain,PS4,0.08,Sega,Role-Playing,10 Jul 18,https://www.vgchartz.com/games/boxart/full_5946606AmericaFrontccc.jpg,https://www.vgchartz.com/game/221174/shining-resonance-refrain/?region=All
Atelier Firis: The Alchemist and the Mysterious Journey,PS4,0.08,Tecmo Koei,Role-Playing,07 Mar 17,https://www.vgchartz.com/games/boxart/full_8985893AmericaFrontccc.jpg,https://www.vgchartz.com/game/113965/atelier-firis-the-alchemist-and-the-mysterious-journey/?region=All
God Wars: Future Past,PS4,0.07,NIS America,Role-Playing,20 Jun 17,https://www.vgchartz.com/games/boxart/full_9693825AmericaFrontccc.jpg,https://www.vgchartz.com/game/161533/god-wars-future-past/?region=All
The Witch and the Hundred Knight 2,PS4,0.07,NIS America,Role-Playing,27 Mar 18,https://www.vgchartz.com/games/boxart/full_8781604AmericaFrontccc.jpg,https://www.vgchartz.com/game/159009/the-witch-and-the-hundred-knight-2/?region=All
I am Setsuna,PS4,0.07,Square Enix,Role-Playing,01 Oct 16,https://www.vgchartz.com/games/boxart/full_4443236JapanFrontccc.jpg,https://www.vgchartz.com/game/90154/i-am-setsuna/?region=All
Disgaea 1 Complete,PS4,0.07,NIS America,Role-Playing,09 Oct 18,https://www.vgchartz.com/games/boxart/full_3312812AmericaFrontccc.jpg,https://www.vgchartz.com/game/221912/disgaea-1-complete/?region=All
Dragon's Crown Pro,PS4,0.07,Atlus,Role-Playing,15 May 18,https://www.vgchartz.com/games/boxart/full_2202986AmericaFrontccc.png,https://www.vgchartz.com/game/221158/dragons-crown-pro/?region=All
Risen 3: Titan Lords Enhanced Edition,PS4,0.07,Deep Silver,Role-Playing,21 Aug 15,https://www.vgchartz.com/games/boxart/full_9562996PALFrontccc.jpg,https://www.vgchartz.com/game/85626/risen-3-titan-lords-enhanced-edition/?region=All
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PS4,0.06,Tecmo Koei,Role-Playing,27 Mar 18,https://www.vgchartz.com/games/boxart/full_7453090JapanFrontccc.jpg,https://www.vgchartz.com/game/205779/atelier-lydie-amp-suelle-the-alchemists-and-the-mysterious-paintings/?region=All
Sword Art Online: Game Director's Edition,PS4,0.06,Namco Bandai Games,Role-Playing,19 Nov 15,https://www.vgchartz.com/games/boxart/full_384345JapanFrontccc.jpg,https://www.vgchartz.com/game/86256/sword-art-online-game-directors-edition/?region=All
Dragon Quest X: All in One Package,PS4,0.06,Square Enix,Role-Playing,17 Aug 17,https://www.vgchartz.com/games/boxart/full_8474368JapanFrontccc.jpg,https://www.vgchartz.com/game/198594/dragon-quest-x-all-in-one-package/?region=All
Shadows Awakening,PS4,0.06,Kalypso Media,Role-Playing,04 Sep 18,https://www.vgchartz.com/games/boxart/full_4334387AmericaFrontccc.jpg,https://www.vgchartz.com/game/222095/shadows-awakening/?region=All
Exist Archive: The Other Side of the Sky,PS4,0.06,Aksys Games,Role-Playing,18 Oct 16,https://www.vgchartz.com/games/boxart/full_126580AmericaFrontccc.jpg,https://www.vgchartz.com/game/85805/exist-archive-the-other-side-of-the-sky/?region=All
Battle Chasers: Nightwar,PS4,0.06,THQ Nordic,Role-Playing,03 Oct 17,https://www.vgchartz.com/games/boxart/full_539430AmericaFrontccc.jpg,https://www.vgchartz.com/game/179407/battle-chasers-nightwar/?region=All
Arcania: Gothic 4,PS4,0.05,Nordic Games,Role-Playing,29 May 15,https://www.vgchartz.com/games/boxart/full_7947204AmericaFrontccc.jpg,https://www.vgchartz.com/game/85537/arcania-gothic-4/?region=All
Child of Light,PS4,0.05,Ubisoft,Role-Playing,30 Apr 14,https://www.vgchartz.com/games/boxart/full_4608924AmericaFrontccc.jpg,https://www.vgchartz.com/game/75703/child-of-light/?region=All
Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,0.05,Sega,Role-Playing,20 Apr 17,https://www.vgchartz.com/games/boxart/full_1999040JapanFrontccc.jpg,https://www.vgchartz.com/game/106717/phantasy-star-online-2-episode-4-deluxe-package/?region=All
Demon Gaze 2,PS4,0.05,NIS America,Role-Playing,14 Nov 17,https://www.vgchartz.com/games/boxart/full_9797892AmericaFrontccc.jpg,https://www.vgchartz.com/game/212043/demon-gaze-2/?region=All
Metal Max Xeno,PS4,0.05,NIS America,Role-Playing,25 Sep 18,https://www.vgchartz.com/games/boxart/full_9838282AmericaFrontccc.jpg,https://www.vgchartz.com/game/221938/metal-max-xeno/?region=All
Megadimension Neptunia VII,PS4,0.04,Idea Factory International,Role-Playing,02 Feb 16,https://www.vgchartz.com/games/boxart/full_3623477AmericaFrontccc.jpg,https://www.vgchartz.com/game/83151/megadimension-neptunia-vii/?region=All
Megadimension Neptunia VIIR,PS4,0.04,Idea Factory International,Role-Playing,08 May 18,https://www.vgchartz.com/games/boxart/full_1358264AmericaFrontccc.jpg,https://www.vgchartz.com/game/199846/megadimension-neptunia-viir/?region=All
The Caligula Effect: Overdose,PS4,0.04,NIS America,Role-Playing,12 Mar 19,https://www.vgchartz.com/games/boxart/full_9569341AmericaFrontccc.jpg,https://www.vgchartz.com/game/221940/the-caligula-effect-overdose/?region=All
Immortal Unchained,PS4,0.04,Sold Out,Role-Playing,07 Sep 18,https://www.vgchartz.com/games/boxart/full_9857323AmericaFrontccc.jpg,https://www.vgchartz.com/game/221900/immortal-unchained/?region=All
Darkest Dungeon,PS4,0.04,Red Hook Studios,Role-Playing,24 Apr 18,https://www.vgchartz.com/games/boxart/full_9254795PALFrontccc.jpg,https://www.vgchartz.com/game/84939/darkest-dungeon/?region=All
Zanki Zero: Last Beginning,PS4,0.04,Spike Chunsoft,Role-Playing,09 Apr 19,https://www.vgchartz.com/games/boxart/full_3207251AmericaFrontccc.jpg,https://www.vgchartz.com/game/221933/zanki-zero-last-beginning/?region=All
SaGa: Scarlet Grace,PS4,0.03,Square Enix,Role-Playing,03 Dec 19,https://www.vgchartz.com/games/boxart/full_6630711JapanFrontccc.jpg,https://www.vgchartz.com/game/222674/saga-scarlet-grace/?region=All
South Park: The Stick of Truth,PS4,0.03,Ubisoft,Role-Playing,13 Feb 18,https://www.vgchartz.com/games/boxart/full_5240204AmericaFrontccc.jpg,https://www.vgchartz.com/game/220906/south-park-the-stick-of-truth/?region=All
The Dwarves,PS4,0.03,THQ Nordic,Role-Playing,01 Dec 16,https://www.vgchartz.com/games/boxart/full_6288196PALFrontccc.jpg,https://www.vgchartz.com/game/147588/the-dwarves/?region=All
Utawarerumono: Chiriyukusha e no Komoriuta,PS4,0.03,Aqua Plus,Role-Playing,26 Apr 18,https://www.vgchartz.com/games/boxart/full_5607895JapanFrontccc.jpg,https://www.vgchartz.com/game/221951/utawarerumono-chiriyukusha-e-no-komoriuta/?region=All
Death end re;Quest,PS4,0.03,Idea Factory,Role-Playing,01 Dec 19,https://www.vgchartz.com/games/boxart/full_3115529AmericaFrontccc.jpg,https://www.vgchartz.com/game/221231/death-end-request/?region=All
AereA,PS4,0.03,Soedesco,Role-Playing,28 Jul 17,https://www.vgchartz.com/games/boxart/full_2378004AmericaFrontccc.jpg,https://www.vgchartz.com/game/190937/aerea/?region=All
The Legend of Heroes: Sen no Kiseki: Kai -Thors Military Academy 1204-,PS4,0.03,Nihon Falcom Corporation,Role-Playing,08 Mar 18,https://www.vgchartz.com/games/boxart/full_423111JapanFrontccc.jpg,https://www.vgchartz.com/game/221495/the-legend-of-heroes-sen-no-kiseki-kai-thors-military-academy-1204-/?region=All
Omega Quintet,PS4,0.03,Compile Heart,Role-Playing,28 Apr 15,https://www.vgchartz.com/games/boxart/full_1442133AmericaFrontccc.jpg,https://www.vgchartz.com/game/81907/omega-quintet/?region=All
Mary Skelter: Nightmares 2,PS4,0.03,Compile Heart,Role-Playing,12 Jul 18,https://www.vgchartz.com/games/boxart/full_2348066JapanFrontccc.png,https://www.vgchartz.com/game/222036/mary-skelter-nightmares-2/?region=All
Omega Labyrinth Z,PS4,0.02,D3Publisher,Role-Playing,06 Jul 17,https://www.vgchartz.com/games/boxart/full_4561269JapanFrontccc.jpg,https://www.vgchartz.com/game/189202/omega-labyrinth-z/?region=All
Lost Sphear,PS4,0.02,Square Enix,Role-Playing,23 Jan 18,https://www.vgchartz.com/games/boxart/full_4086072PALFrontccc.jpg,https://www.vgchartz.com/game/191223/lost-sphear/?region=All
The Legend of Heroes: Trails of Cold Steel II Kai - The Erebonian Civil War,PS4,0.02,Xseed Games,Role-Playing,19 Mar 19,https://www.vgchartz.com/games/boxart/full_3976530AmericaFrontccc.jpg,https://www.vgchartz.com/game/221954/the-legend-of-heroes-trails-of-cold-steel-ii-kai-the-erebonian-civil-war/?region=All
Dungeons 2,PS4,0.02,Kalypso Media,Role-Playing,26 Apr 16,https://www.vgchartz.com/games/boxart/full_7659979AmericaFrontccc.jpg,https://www.vgchartz.com/game/88524/dungeons-2/?region=All
Crystar,PS4,0.02,Spike Chunsoft,Role-Playing,27 Aug 19,https://www.vgchartz.com/games/boxart/full_7781673AmericaFrontccc.jpg,https://www.vgchartz.com/game/223026/crystar/?region=All
Valthirian Arc: Hero School Story,PS4,0.02,PQube,Role-Playing,28 Sep 18,https://www.vgchartz.com/games/boxart/full_8854139PALFrontccc.jpg,https://www.vgchartz.com/game/222308/valthirian-arc-hero-school-story/?region=All
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,PS4,0.02,Square Enix,Role-Playing,16 Nov 17,https://www.vgchartz.com/games/boxart/full_2596800JapanFrontccc.jpg,https://www.vgchartz.com/game/220168/dragon-quest-x-5000-nen-no-harukanaru-kokyou-e-online/?region=All
Genkai Tokki: Castle Panzers,PS4,0.02,Compile Heart,Role-Playing,28 Sep 17,https://www.vgchartz.com/games/boxart/full_492381JapanFrontccc.jpg,https://www.vgchartz.com/game/209598/genkai-tokki-castle-panzers/?region=All
Dragon Star Varnir,PS4,0.02,Compile Heart,Role-Playing,11 Jun 19,https://www.vgchartz.com/games/boxart/full_7169979AmericaFrontccc.png,https://www.vgchartz.com/game/223028/dragon-star-varnir/?region=All
Touhou Genso Wanderer Reloaded,PS4,0.02,NIS America,Role-Playing,17 Jul 18,https://www.vgchartz.com/games/boxart/full_8135866AmericaFrontccc.png,https://www.vgchartz.com/game/221367/touhou-genso-wanderer-reloaded/?region=All
Torment: Tides of Numenera,PS4,0.01,Techland,Role-Playing,28 Feb 17,https://www.vgchartz.com/games/boxart/full_3176404AmericaFrontccc.png,https://www.vgchartz.com/game/155798/torment-tides-of-numenera/?region=All
Raven's Cry,PS4,0.01,TopWare Interactive,Role-Playing,30 Jan 15,https://www.vgchartz.com/games/boxart/full_5090230AmericaFrontccc.jpg,https://www.vgchartz.com/game/81964/ravens-cry/?region=All
Little Witch Academia: Chamber of Time,PS4,0.01,Bandai Namco Entertainment,Role-Playing,30 Nov 17,https://www.vgchartz.com/games/boxart/full_6849178JapanFrontccc.png,https://www.vgchartz.com/game/220483/little-witch-academia-chamber-of-time/?region=All
God Wars: Nihon Shinwa Taisen,PS4,0.01,Kadokawa Games,Role-Playing,14 Jun 18,https://www.vgchartz.com/games/boxart/full_4821655JapanFrontccc.jpg,https://www.vgchartz.com/game/222240/god-wars-nihon-shinwa-taisen/?region=All
Super Neptunia RPG,PS4,0.01,Idea Factory International,Role-Playing,31 Mar 19,https://www.vgchartz.com/games/boxart/full_4061335AmericaFrontccc.jpg,https://www.vgchartz.com/game/222001/super-neptunia-rpg/?region=All
Atelier: The Alchemist of Arland 1-2-3 DX,PS4,0.01,Koei Tecmo,Role-Playing,20 Sep 18,https://www.vgchartz.com/games/boxart/full_2154435JapanFrontccc.jpg,https://www.vgchartz.com/game/222908/atelier-the-alchemist-of-arland-1-2-3-dx/?region=All
Dragon's Dogma Online: Season 3,PS4,0.01,Capcom,Role-Playing,17 Aug 17,https://www.vgchartz.com/games/boxart/full_2779496JapanFrontccc.jpg,https://www.vgchartz.com/game/198571/dragons-dogma-online-season-3/?region=All
Moonlighter,PS4,0.01,Merge Games,Role-Playing,09 Nov 18,https://www.vgchartz.com/games/boxart/full_483912AmericaFrontccc.jpg,https://www.vgchartz.com/game/222033/moonlighter/?region=All
The Princess Guide,PS4,0.01,NIS America,Role-Playing,15 Mar 19,https://www.vgchartz.com/games/boxart/full_526002JapanFrontccc.jpg,https://www.vgchartz.com/game/221496/the-princess-guide/?region=All
Hyperdimension Neptunia Re;Birth1 Plus,PS4,0.01,Compile Heart,Role-Playing,31 May 18,https://www.vgchartz.com/games/boxart/full_2170336JapanFrontccc.jpg,https://www.vgchartz.com/game/222386/hyperdimension-neptunia-rebirth1-plus/?region=All
Lapis x Labyrinth,PS4,0.01,Nippon Ichi Software,Role-Playing,29 Nov 18,https://www.vgchartz.com/games/boxart/full_8765815JapanFrontccc.jpg,https://www.vgchartz.com/game/223313/lapis-x-labyrinth/?region=All
Yuuna and the Haunted Hot Springs: Steam Dungeon,PS4,0.01,FuRyu Corporation,Role-Playing,15 Nov 18,https://www.vgchartz.com/games/boxart/full_7364948JapanFrontccc.jpg,https://www.vgchartz.com/game/223089/yuuna-and-the-haunted-hot-springs-steam-dungeon/?region=All
Undertale,PS4,0.01,Toby Fox,Role-Playing,15 Aug 17,https://www.vgchartz.com/games/boxart/full_9176275AmericaFrontccc.png,https://www.vgchartz.com/game/220354/undertale/?region=All
Hyper Light Drifter,PS4,0.01,Rebellion Games,Role-Playing,26 Jul 16,https://www.vgchartz.com/games/boxart/full_9435091AmericaFrontccc.jpeg,https://www.vgchartz.com/game/82999/hyper-light-drifter/?region=All
Call of Duty: Black Ops 3,PS4,15.09,Activision,Shooter,06 Nov 15,https://www.vgchartz.com/games/boxart/full_4990510AmericaFrontccc.jpg,https://www.vgchartz.com/game/85359/call-of-duty-black-ops-3/?region=All
Call of Duty: WWII,PS4,13.40,Activision,Shooter,03 Nov 17,https://www.vgchartz.com/games/boxart/full_4380292AmericaFrontccc.jpg,https://www.vgchartz.com/game/170599/call-of-duty-wwii/?region=All
Call of Duty: Black Ops IIII,PS4,9.32,Activision,Shooter,12 Oct 18,https://www.vgchartz.com/games/boxart/full_6532460AmericaFrontccc.jpg,https://www.vgchartz.com/game/221291/call-of-duty-black-ops-iiii/?region=All
Call of Duty: Infinite Warfare,PS4,8.48,Activision,Shooter,04 Nov 16,https://www.vgchartz.com/games/boxart/full_5706058AmericaFrontccc.jpg,https://www.vgchartz.com/game/108777/call-of-duty-infinite-warfare/?region=All
Star Wars Battlefront (2015),PS4,8.03,Electronic Arts,Shooter,17 Nov 15,https://www.vgchartz.com/games/boxart/full_4873252AmericaFrontccc.jpg,https://www.vgchartz.com/game/83364/star-wars-battlefront-2015/?region=All
Call of Duty: Advanced Warfare,PS4,7.53,Activision,Shooter,04 Nov 14,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,https://www.vgchartz.com/game/81797/call-of-duty-advanced-warfare/?region=All
Battlefield 1,PS4,7.26,Electronic Arts,Shooter,21 Oct 16,https://www.vgchartz.com/games/boxart/full_9032449AmericaFrontccc.png,https://www.vgchartz.com/game/110843/battlefield-1/?region=All
Destiny,PS4,5.76,Activision,Shooter,09 Sep 14,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,https://www.vgchartz.com/game/71525/destiny/?region=All
Overwatch,PS4,4.54,Blizzard Entertainment,Shooter,24 May 16,https://www.vgchartz.com/games/boxart/full_8847041AmericaFrontccc.jpg,https://www.vgchartz.com/game/86157/overwatch/?region=All
Star Wars Battlefront II (2017),PS4,4.53,Electronic Arts,Shooter,17 Nov 17,https://www.vgchartz.com/games/boxart/full_4032018AmericaFrontccc.jpg,https://www.vgchartz.com/game/169396/star-wars-battlefront-ii-2017/?region=All
Tom Clancy's The Division,PS4,4.37,Ubisoft,Shooter,08 Mar 16,https://www.vgchartz.com/games/boxart/full_8077647AmericaFrontccc.jpg,https://www.vgchartz.com/game/73095/tom-clancys-the-division/?region=All
Tom Clancy's Rainbow Six: Siege,PS4,4.36,Ubisoft,Shooter,01 Dec 15,https://www.vgchartz.com/games/boxart/full_2998894AmericaFrontccc.jpg,https://www.vgchartz.com/game/82933/tom-clancys-rainbow-six-siege/?region=All
Call of Duty: Ghosts,PS4,4.17,Activision,Shooter,15 Nov 13,https://www.vgchartz.com/games/boxart/full_9732403AmericaFrontccc.jpg,https://www.vgchartz.com/game/72126/call-of-duty-ghosts/?region=All
Destiny 2,PS4,4.14,Activision,Shooter,06 Sep 17,https://www.vgchartz.com/games/boxart/full_9963001AmericaFrontccc.jpg,https://www.vgchartz.com/game/166065/destiny-2/?region=All
Far Cry 4,PS4,4.06,Ubisoft,Shooter,18 Nov 14,https://www.vgchartz.com/games/boxart/full_914135AmericaFrontccc.jpg,https://www.vgchartz.com/game/80324/far-cry-4/?region=All
Battlefield 4,PS4,3.94,Electronic Arts,Shooter,15 Nov 13,https://www.vgchartz.com/games/boxart/full_8649362AmericaFrontccc.jpg,https://www.vgchartz.com/game/72001/battlefield-4/?region=All
Tom Clancy's Ghost Recon Wildlands,PS4,3.12,Ubisoft,Shooter,07 Mar 17,https://www.vgchartz.com/games/boxart/full_6335056AmericaFrontccc.jpg,https://www.vgchartz.com/game/85753/tom-clancys-ghost-recon-wildlands/?region=All
Doom (2016),PS4,2.92,Bethesda Softworks,Shooter,13 May 16,https://www.vgchartz.com/games/boxart/full_9328258AmericaFrontccc.jpg,https://www.vgchartz.com/game/83086/doom-2016/?region=All
Battlefield V,PS4,2.22,Electronic Arts,Shooter,20 Nov 18,https://www.vgchartz.com/games/boxart/full_7556934AmericaFrontccc.jpg,https://www.vgchartz.com/game/221995/battlefield-v/?region=All
Destiny: The Taken King,PS4,2.18,Activision,Shooter,15 Sep 15,https://www.vgchartz.com/games/boxart/full_7434846AmericaFrontccc.jpg,https://www.vgchartz.com/game/85936/destiny-the-taken-king/?region=All
Battlefield: Hardline,PS4,2.15,Electronic Arts,Shooter,17 Mar 15,https://www.vgchartz.com/games/boxart/full_2652928AmericaFrontccc.png,https://www.vgchartz.com/game/82889/battlefield-hardline/?region=All
Killzone: Shadow Fall,PS4,2.10,Sony Computer Entertainment,Shooter,15 Nov 13,https://www.vgchartz.com/games/boxart/full_664576AmericaFrontccc.jpg,https://www.vgchartz.com/game/71543/killzone-shadow-fall/?region=All
Titanfall 2,PS4,1.72,Electronic Arts,Shooter,28 Oct 16,https://www.vgchartz.com/games/boxart/full_1841380AmericaFrontccc.png,https://www.vgchartz.com/game/112243/titanfall-2/?region=All
The Order: 1886,PS4,1.62,Sony Computer Entertainment,Shooter,20 Feb 15,https://www.vgchartz.com/games/boxart/full_8089384AmericaFrontccc.png,https://www.vgchartz.com/game/73107/the-order-1886/?region=All
Wolfenstein: The New Order,PS4,1.61,Bethesda Softworks,Shooter,20 May 14,https://www.vgchartz.com/games/boxart/full_279517AmericaFrontccc.jpeg,https://www.vgchartz.com/game/73203/wolfenstein-the-new-order/?region=All
Wolfenstein II: The New Colossus,PS4,1.36,Bethesda Softworks,Shooter,27 Oct 17,https://www.vgchartz.com/games/boxart/full_2824502AmericaFrontccc.jpg,https://www.vgchartz.com/game/181685/wolfenstein-ii-the-new-colossus/?region=All
Borderlands: The Handsome Collection,PS4,1.28,2K Games,Shooter,24 Mar 15,https://www.vgchartz.com/games/boxart/full_6684256AmericaFrontccc.jpg,https://www.vgchartz.com/game/85113/borderlands-the-handsome-collection/?region=All
Prey (2017),PS4,1.04,Bethesda Softworks,Shooter,05 May 17,https://www.vgchartz.com/games/boxart/full_1026752AmericaFrontccc.jpg,https://www.vgchartz.com/game/121499/prey-2017/?region=All
Evolve,PS4,1.01,2K Games,Shooter,10 Feb 15,https://www.vgchartz.com/games/boxart/full_3121309AmericaFrontccc.jpg,https://www.vgchartz.com/game/78280/evolve/?region=All
BioShock: The Collection,PS4,0.86,2K Games,Shooter,13 Sep 16,https://www.vgchartz.com/games/boxart/full_8042351AmericaFrontccc.png,https://www.vgchartz.com/game/121495/bioshock-the-collection/?region=All
